MSSubClass,MSZoning,LotFrontage,LotArea,Alley,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice
160,FV,35,3735,NA,7,5,1999,1999,218,Gd,450,0,241,691,Ex,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,NA,Detchd,1999,2,506,0,34,0,0,0,0,NA,NA,NA,0,3,2006,183900
190,RM,60,10120,NA,7,4,1910,1950,0,Fa,0,0,925,925,TA,N,FuseF,964,925,0,1889,0,0,1,1,4,2,TA,9,Typ,1,Gd,Detchd,1960,1,308,0,0,264,0,0,0,NA,MnPrv,NA,0,1,2007,122000
20,RL,89,13214,NA,9,5,2008,2009,0,Ex,0,0,2002,2002,Ex,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,Ex,10,Typ,1,Gd,Attchd,2009,3,746,144,76,0,0,0,0,NA,NA,NA,0,5,2010,378500
50,RL,NA,14100,NA,8,9,1935,1997,632,TA,192,0,536,728,Ex,Y,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982,3,1014,314,12,0,0,0,0,NA,GdWo,NA,0,5,2008,381000
50,RL,78,11344,NA,5,5,1958,1958,180,TA,460,0,414,874,TA,Y,FuseA,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,NA,Attchd,1958,1,315,0,0,0,0,0,0,NA,GdWo,NA,0,7,2007,144000
40,RL,NA,23595,NA,7,6,1979,1979,0,Gd,1258,0,74,1332,TA,Y,SBrkr,1332,192,0,1524,2,0,0,1,0,1,Gd,4,Typ,1,TA,Attchd,1979,2,586,268,0,0,0,0,0,NA,NA,NA,0,4,2010,260000
20,RL,NA,9156,NA,6,7,1968,1968,0,TA,0,0,1489,1489,Gd,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1968,2,462,0,0,0,0,0,0,NA,NA,NA,0,8,2009,185750
20,RL,NA,13526,NA,5,6,1965,1965,114,TA,560,375,0,935,TA,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1965,1,288,180,0,0,0,0,0,NA,MnPrv,NA,0,11,2006,137000
80,RL,124,11512,NA,6,7,1959,2006,84,TA,719,0,300,1019,Gd,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,Ex,5,Typ,1,Gd,Basment,1959,1,312,0,0,0,0,163,0,NA,GdPrv,NA,0,5,2008,177000
50,RL,53,5362,NA,5,6,1910,2003,0,TA,0,0,661,661,Ex,Y,SBrkr,661,589,0,1250,0,0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1985,2,552,242,0,81,0,0,0,NA,NA,NA,0,11,2007,139000
90,RL,95,11345,NA,5,5,1948,1950,567,TA,220,0,708,928,Gd,Y,FuseA,928,992,0,1920,0,0,2,0,4,2,TA,10,Typ,0,NA,Detchd,1948,2,400,0,0,0,0,0,0,NA,NA,NA,0,7,2007,137000
60,RL,NA,12936,NA,6,6,1972,1972,0,TA,593,0,130,723,TA,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,TA,6,Typ,1,TA,Attchd,1972,2,497,294,116,0,0,0,0,NA,NA,NA,0,12,2009,162000
80,RL,NA,17871,NA,6,5,1967,1976,359,TA,528,0,1152,1680,Fa,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,TA,7,Typ,1,Gd,Attchd,1967,2,480,0,0,0,0,0,0,NA,NA,NA,0,6,2009,197900
60,RL,75,9473,NA,8,5,2002,2002,NA,Gd,804,0,324,1128,Ex,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002,2,577,0,211,0,0,0,0,NA,NA,NA,0,3,2008,237000
50,C (all),60,7500,NA,4,4,1920,1950,0,TA,0,0,698,698,TA,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,NA,Detchd,1980,2,528,30,0,164,0,0,0,NA,NA,NA,0,4,2010,68400
20,RL,67,9808,NA,7,5,2002,2002,110,Gd,788,0,785,1573,Ex,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2002,2,544,0,72,0,0,0,0,NA,NA,NA,0,3,2009,227000
20,RL,50,8049,NA,7,5,1990,1990,54,TA,1053,0,256,1309,TA,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1990,2,484,0,58,0,0,90,0,NA,NA,NA,0,7,2006,180000
20,RL,61,8800,NA,5,7,1977,2008,0,TA,532,144,364,1040,TA,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,Gd,5,Typ,0,NA,Detchd,1977,2,484,0,0,0,0,288,0,NA,NA,NA,0,9,2009,150500
90,RL,94,9400,NA,6,5,1971,1971,0,TA,0,0,912,912,TA,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,TA,8,Typ,0,NA,NA,NA,0,0,128,0,0,0,0,0,NA,NA,NA,0,4,2010,139000
50,RL,50,9638,NA,6,7,1919,1990,0,TA,0,0,804,804,Ex,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,1969,1,336,272,0,42,0,116,0,NA,NA,NA,0,3,2010,169000
50,RM,50,6000,NA,6,6,1939,1950,0,TA,0,0,780,780,Ex,Y,FuseF,825,587,0,1412,0,0,1,0,4,1,TA,6,Typ,1,Gd,Detchd,1939,1,280,45,0,0,0,0,0,NA,NA,NA,0,5,2009,132500
20,RL,NA,9790,NA,6,5,1963,1963,451,TA,569,81,678,1328,TA,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963,2,528,0,26,0,0,0,0,NA,NA,NA,0,6,2010,143000
20,RL,NA,36500,NA,5,5,1964,1964,621,TA,812,0,812,1624,Fa,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,TA,7,Typ,0,NA,Attchd,1964,2,390,168,198,0,0,0,0,NA,NA,NA,0,6,2006,190000
120,RL,40,5664,NA,8,5,2000,2000,0,Gd,1158,0,343,1501,Ex,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,Ex,5,Typ,1,Ex,Attchd,2000,2,499,212,59,0,0,0,0,NA,NA,NA,0,10,2009,278000
60,RL,86,11065,NA,8,5,2006,2006,788,Gd,0,0,1085,1085,Ex,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,Ex,8,Typ,1,Gd,BuiltIn,2006,3,753,177,74,0,0,0,0,NA,NA,NA,0,10,2006,281000
80,RL,NA,14112,NA,5,7,1964,1964,86,TA,1014,0,138,1152,TA,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1964,2,484,227,0,0,0,0,0,NA,NA,NA,0,4,2010,180500
160,RM,21,1680,NA,5,7,1972,1972,268,TA,231,0,399,630,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,NA,Detchd,1972,1,264,185,0,0,0,0,0,NA,NA,NA,0,2,2009,119500
70,RM,60,6600,NA,5,4,1892,1965,0,TA,0,0,994,994,TA,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,TA,11,Min2,0,NA,Attchd,1985,1,432,0,287,0,0,0,0,NA,NA,NA,0,12,2009,107500
60,RL,78,10140,NA,7,5,1976,1976,0,TA,194,0,638,832,TA,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,TA,8,Typ,1,TA,Attchd,1976,2,528,0,28,0,0,259,0,NA,GdWo,NA,0,3,2006,162900
20,RL,60,8172,NA,5,7,1955,1990,0,TA,167,0,697,864,TA,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1957,2,572,0,0,0,0,0,0,NA,NA,NA,0,4,2006,115000
20,RL,70,8400,NA,5,5,1968,1968,168,TA,1016,0,36,1052,Gd,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,NA,Attchd,1968,1,288,356,0,0,0,0,0,NA,GdWo,NA,0,11,2006,138500
20,RL,80,8700,NA,5,6,1963,1963,148,TA,776,0,344,1120,Gd,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1963,2,525,192,20,123,0,0,0,NA,MnPrv,NA,0,12,2008,155000
180,RM,35,3675,NA,6,5,2005,2006,82,TA,547,0,0,547,Gd,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,TA,5,Typ,0,NA,Basment,2005,2,525,0,44,0,0,0,0,NA,NA,NA,0,6,2006,140000
60,RL,313,63887,NA,10,5,2008,2008,796,Ex,5644,0,466,6110,Ex,Y,SBrkr,4692,950,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2008,2,1418,214,292,0,0,0,480,Gd,NA,NA,0,1,2008,160000
20,RL,75,7500,NA,5,7,1959,1994,0,TA,340,906,0,1246,Ex,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,NA,Attchd,1959,1,305,218,0,0,0,0,0,NA,GdPrv,NA,0,5,2010,154000
60,RL,NA,10762,NA,7,5,1999,1999,344,Gd,694,0,284,978,Ex,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1999,2,490,0,0,0,0,0,0,NA,NA,NA,0,5,2009,225000
70,RL,NA,7500,NA,6,7,1942,1950,0,TA,547,0,224,771,Fa,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1942,1,213,0,0,0,0,224,0,NA,NA,NA,0,11,2009,177500
60,RL,92,10120,NA,8,5,1994,1994,391,Gd,740,0,425,1165,Ex,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994,3,844,309,78,0,0,0,0,NA,NA,NA,0,12,2006,290000
20,RL,73,8688,NA,7,5,2005,2005,228,Gd,0,0,1616,1616,Ex,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2005,3,834,208,59,0,0,0,0,NA,NA,NA,0,4,2006,232000
160,RM,32,3363,NA,7,5,2004,2004,117,Gd,0,0,976,976,Ex,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,NA,Detchd,2004,2,380,0,40,0,0,0,0,NA,NA,NA,0,4,2006,130000
20,RL,108,13173,NA,9,5,2006,2007,300,Gd,1572,0,80,1652,Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006,2,840,404,102,0,0,0,0,NA,NA,NA,0,11,2009,325000
120,RL,48,6955,NA,7,5,2005,2006,94,Gd,0,0,1368,1368,Ex,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005,2,474,132,35,0,0,0,0,NA,NA,NA,0,9,2006,202500
20,RL,60,8072,NA,5,5,1994,1995,0,TA,746,0,244,990,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,2000,2,480,0,64,0,0,0,0,NA,NA,NA,0,5,2009,138000
20,RM,100,12000,NA,5,7,1948,2005,0,TA,144,608,172,924,Ex,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,NA,Attchd,1948,2,528,0,36,0,0,0,0,NA,GdWo,NA,0,5,2008,147000
20,RL,NA,7153,NA,6,5,1991,1991,88,TA,1200,0,78,1278,Gd,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1991,2,496,112,51,0,0,0,0,NA,GdWo,NA,0,6,2008,179200
20,RL,100,17500,NA,7,8,1959,2002,0,Gd,1406,0,496,1902,TA,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959,2,567,0,207,162,0,0,0,NA,NA,NA,0,5,2010,335000
20,RL,68,8814,NA,7,5,2005,2007,80,Gd,925,0,349,1274,Ex,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,2005,2,508,264,98,0,0,0,0,NA,NA,NA,0,1,2007,203000
60,RL,NA,9572,NA,8,5,1990,1990,336,Gd,482,0,971,1453,Ex,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990,2,750,500,0,0,0,0,0,NA,NA,NA,0,6,2007,302000
60,RL,108,14774,NA,9,5,1999,1999,165,Gd,0,0,1393,1393,Ex,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999,3,779,668,30,0,0,0,0,NA,NA,NA,0,5,2010,333168
20,RL,60,8190,NA,4,6,1954,1954,0,TA,732,0,216,948,Ex,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956,1,280,0,36,0,0,0,0,NA,NA,NA,0,10,2007,119000
60,RL,85,11075,NA,6,5,1969,1969,0,TA,500,276,176,952,TA,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969,2,576,280,0,0,0,0,0,NA,NA,NA,0,6,2008,206900
20,RL,61,10226,NA,8,5,2008,2008,270,Gd,0,0,1622,1622,Ex,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008,3,860,172,42,0,0,0,0,NA,NA,NA,0,1,2009,295493
120,FV,47,4230,Pave,7,5,2006,2007,0,Gd,0,0,1352,1352,Ex,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,2,466,0,241,0,0,0,0,NA,NA,NA,0,4,2007,208900
20,RL,NA,14781,NA,8,5,2001,2002,178,Gd,0,0,1753,1753,Ex,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001,3,748,198,150,0,0,0,0,NA,NA,NA,0,8,2006,275000
20,RL,75,10215,NA,4,5,1954,1954,132,TA,492,0,372,864,Ex,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1954,1,248,0,0,0,0,0,0,NA,NA,NA,0,2,2007,111000
20,RL,70,8400,NA,6,3,1957,1957,0,TA,189,661,628,1478,Gd,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957,2,442,114,0,0,0,216,0,NA,NA,NA,0,6,2009,156500
20,RL,NA,6627,NA,3,6,1949,1950,0,TA,0,0,0,0,TA,N,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1955,1,287,0,0,0,0,0,0,NA,NA,NA,0,7,2008,72500
60,RL,107,10186,NA,7,5,1992,1992,0,Gd,674,0,76,750,Ex,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992,2,564,240,39,0,0,0,0,NA,NA,NA,0,6,2010,190000
30,RL,50,5330,NA,4,7,1940,1950,0,Fa,280,0,140,420,Gd,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,Fa,5,Typ,0,NA,NA,NA,0,0,164,0,0,0,0,0,NA,NA,NA,0,12,2009,82500
20,RL,75,9986,NA,8,5,2006,2007,428,Gd,0,0,1795,1795,Ex,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007,3,895,0,49,0,0,0,0,NA,NA,NA,0,2,2007,147000
30,RM,40,3636,NA,4,4,1922,1950,0,TA,0,0,796,796,Fa,N,SBrkr,796,0,0,796,0,0,1,0,2,1,TA,5,Typ,0,NA,NA,NA,0,0,0,0,100,0,0,0,NA,MnPrv,NA,0,1,2008,55000
30,RH,70,4270,NA,3,6,1931,2006,0,TA,544,0,0,544,Ex,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,NA,NA,NA,0,0,0,0,286,0,0,0,NA,NA,NA,0,5,2007,79000
20,RL,60,6600,NA,5,9,1982,2008,0,Gd,641,0,175,816,Ex,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982,1,264,0,0,0,0,0,0,NA,MnPrv,NA,0,10,2008,130500
50,RM,60,10440,Grvl,6,7,1920,1950,0,Gd,493,0,1017,1510,Ex,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920,2,520,0,547,0,0,480,0,NA,MnPrv,Shed,1150,6,2008,256000
60,RL,63,9084,NA,7,5,1998,1998,0,TA,0,0,935,935,Gd,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998,2,462,0,28,0,0,0,0,NA,NA,NA,0,6,2006,176500
20,RL,85,10000,NA,8,5,2006,2006,410,Gd,0,0,1588,1588,Ex,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,3,825,144,45,0,0,0,0,NA,NA,NA,0,12,2007,227000
80,RL,55,10780,NA,5,5,1976,1976,0,TA,483,0,428,911,Gd,Y,SBrkr,954,0,0,954,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1976,2,576,0,0,0,0,0,0,NA,NA,NA,0,7,2006,132500
20,RL,67,8877,NA,4,6,1938,1958,0,TA,690,0,126,816,Ex,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958,1,288,0,0,0,0,0,0,NA,NA,NA,0,5,2009,100000
50,RM,60,7200,NA,5,6,1938,1995,0,TA,0,0,803,803,Ex,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,Gd,6,Typ,0,NA,Detchd,1951,1,297,0,65,190,0,0,0,NA,MnPrv,NA,0,7,2006,125500
160,RM,24,2368,NA,5,6,1970,1970,312,TA,765,0,0,765,TA,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,TA,7,Min1,0,NA,Attchd,1970,2,440,0,36,0,0,0,0,NA,NA,NA,0,5,2009,125000
20,RL,80,9650,NA,6,5,1977,1977,360,TA,686,0,664,1350,TA,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977,2,630,0,16,0,0,0,0,NA,NA,NA,0,4,2009,167900
90,RL,87,9246,NA,5,5,1973,1973,564,TA,0,0,1656,1656,TA,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,TA,8,Typ,0,NA,Detchd,1973,2,506,0,211,0,0,0,0,NA,NA,NA,0,11,2008,135000
30,RM,153,4118,Grvl,4,4,1941,1950,0,TA,0,0,693,693,Fa,N,FuseA,693,0,0,693,0,0,1,0,2,1,Fa,4,Typ,0,NA,NA,NA,0,0,0,20,0,0,0,0,NA,NA,NA,0,3,2006,52500
60,RL,95,13450,NA,7,5,2002,2002,0,Gd,700,0,216,916,Ex,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,NA,BuiltIn,2002,2,492,146,91,0,0,0,0,NA,NA,NA,0,6,2006,200000
20,RL,120,9560,NA,5,7,1972,1972,0,TA,360,0,504,864,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1972,1,288,0,0,0,0,0,0,NA,NA,NA,0,6,2006,128500
20,RL,70,8294,NA,4,5,1971,1971,0,TA,0,0,858,858,TA,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1974,4,480,0,0,0,0,0,0,NA,GdWo,NA,0,6,2007,123000
20,RL,66,13695,NA,6,5,2003,2004,0,TA,814,0,300,1114,Ex,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,1,Gd,6,Typ,0,NA,Detchd,2004,2,576,0,78,0,0,0,0,NA,NA,NA,0,7,2008,155000
60,RL,NA,9375,NA,8,5,2002,2002,149,Gd,0,0,1284,1284,Ex,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002,2,647,192,87,0,0,0,0,NA,NA,NA,0,8,2007,228500
50,RL,57,7558,NA,6,6,1928,1950,0,TA,0,0,896,896,Gd,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929,2,342,0,0,0,0,0,0,NA,NA,NA,0,3,2009,177000
60,RL,85,11103,NA,7,5,2006,2006,0,Gd,0,0,728,728,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006,2,440,0,0,0,0,0,0,NA,NA,NA,0,7,2007,155835
30,RM,50,6000,NA,4,4,1920,1950,0,TA,250,0,710,960,Gd,Y,FuseA,960,0,0,960,0,0,1,0,2,1,Fa,5,Typ,0,NA,Detchd,1997,1,308,0,0,168,0,0,0,NA,NA,NA,0,7,2007,108500
20,RL,NA,20781,NA,7,7,1968,2003,0,TA,297,68,1203,1568,TA,Y,SBrkr,2156,0,0,2156,0,0,2,0,3,1,TA,9,Typ,1,Gd,Attchd,1968,2,508,0,80,0,290,0,0,NA,NA,NA,0,6,2006,262500
20,RL,93,15306,NA,8,5,2006,2007,100,Gd,80,0,1652,1732,Ex,Y,SBrkr,1776,0,0,1776,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,3,712,0,0,0,0,0,0,NA,NA,NA,0,5,2007,283463
20,RL,NA,16196,NA,7,5,1998,1998,0,Gd,1443,0,39,1482,Ex,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998,2,514,402,25,0,0,0,0,NA,NA,NA,0,8,2007,215000
70,RM,50,5250,Pave,8,5,1872,1987,0,TA,259,0,425,684,Fa,N,SBrkr,938,1215,205,2358,0,0,2,0,4,1,TA,8,Typ,0,NA,NA,NA,0,0,0,54,20,0,0,0,NA,NA,NA,0,12,2008,122000
90,RL,91,11643,NA,5,5,1969,1969,368,TA,500,0,748,1248,TA,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,TA,12,Typ,0,NA,Detchd,1969,4,968,0,0,0,0,0,0,NA,NA,NA,0,8,2009,200000
60,RL,70,9247,NA,6,6,1962,1962,318,TA,319,0,539,858,Ex,Y,SBrkr,858,858,0,1716,0,0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1962,2,490,0,84,0,0,120,0,NA,NA,NA,0,3,2008,171000
50,RM,50,6000,NA,6,9,1937,2000,0,Gd,0,0,698,698,TA,Y,SBrkr,786,390,0,1176,0,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1999,2,624,210,0,0,0,0,0,NA,NA,NA,0,7,2009,134900
50,RL,56,14720,NA,8,5,1995,1996,579,Gd,816,0,1217,2033,Ex,Y,SBrkr,2053,1185,0,3238,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996,3,666,283,86,0,0,0,0,NA,NA,NA,0,3,2010,410000
60,RL,NA,10316,NA,7,5,2000,2000,0,Gd,735,0,257,992,Ex,Y,SBrkr,992,873,0,1865,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,3,839,0,184,0,0,0,0,NA,NA,NA,0,6,2008,235000
80,RL,102,10192,NA,7,6,1968,1992,143,TA,0,0,570,570,Gd,Y,SBrkr,1222,698,0,1920,0,0,3,0,4,1,Gd,8,Typ,1,TA,Attchd,1968,2,487,0,98,0,0,0,0,NA,GdPrv,NA,0,9,2006,170000
20,RL,NA,9477,NA,5,5,1966,1966,65,TA,340,0,524,864,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1966,1,264,0,0,0,0,0,0,NA,GdWo,NA,0,10,2008,110000
20,RL,NA,12537,NA,5,6,1971,2008,0,TA,734,0,344,1078,Ex,Y,SBrkr,1078,0,0,1078,1,0,1,1,3,1,TA,6,Typ,1,Fa,Attchd,1971,2,500,0,0,0,0,0,0,NA,NA,NA,0,4,2010,149900
160,FV,NA,2117,NA,6,5,2000,2000,216,Gd,378,0,378,756,Ex,Y,SBrkr,769,804,0,1573,0,0,2,1,3,1,Gd,5,Typ,0,NA,Detchd,2000,2,440,0,32,0,0,0,0,NA,NA,NA,0,6,2010,177500
20,RL,129,16737,NA,9,5,2004,2005,66,Gd,1447,0,533,1980,Ex,Y,SBrkr,1980,0,0,1980,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2004,3,770,194,45,0,0,0,0,NA,NA,NA,0,9,2006,315000
70,RL,51,9842,NA,5,6,1921,1998,0,TA,0,0,612,612,Ex,Y,SBrkr,990,1611,0,2601,0,0,3,1,4,1,TA,8,Typ,0,NA,BuiltIn,1998,2,621,183,0,301,0,0,0,NA,NA,NA,0,5,2008,189000
20,RL,124,16158,NA,7,5,2005,2005,16,Gd,1274,0,256,1530,Ex,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005,2,430,168,36,0,0,0,0,NA,NA,NA,0,6,2009,260000
50,RL,NA,12513,NA,4,4,1920,2007,0,TA,0,0,715,715,Gd,Y,SBrkr,1281,457,0,1738,0,0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1920,1,368,55,0,0,0,0,0,NA,NA,NA,0,6,2009,104900
60,RL,73,8499,NA,6,5,2006,2007,0,TA,0,0,616,616,Ex,Y,SBrkr,616,796,0,1412,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007,2,432,0,36,0,0,0,0,NA,NA,NA,0,3,2007,156932
160,FV,30,3180,Pave,7,5,2005,2005,0,Gd,0,0,600,600,Ex,Y,SBrkr,520,600,80,1200,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2005,2,480,0,166,0,0,0,0,NA,NA,NA,0,4,2006,144152
60,FV,NA,7500,NA,7,5,2000,2000,0,Gd,533,0,281,814,Ex,Y,SBrkr,814,860,0,1674,1,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,2000,2,663,0,96,0,0,0,0,NA,NA,NA,0,1,2010,216000
60,RL,68,9179,NA,7,5,1999,1999,158,Gd,633,0,240,873,Ex,Y,SBrkr,882,908,0,1790,1,0,2,1,3,1,Gd,7,Typ,0,NA,Attchd,1999,2,588,0,88,0,0,0,0,NA,NA,NA,0,6,2008,193000
160,RM,41,2665,NA,5,6,1977,1977,0,TA,548,173,36,757,Ex,Y,SBrkr,925,550,0,1475,0,0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1977,1,336,104,26,0,0,0,0,NA,NA,NA,0,7,2006,127000
120,RM,NA,4435,NA,6,5,2003,2004,170,Gd,685,0,163,848,Ex,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,NA,Attchd,2003,2,420,140,0,0,0,0,0,NA,NA,NA,0,6,2009,144000
